,nombre_artista,nombre_canción,año_lanzamiento,género_musical,tipo
413,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM340),2020,trance,track
414,Various Artists,Dancing,2020,trance,track
415,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM322),2020,trance,track
416,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM321),2020,trance,track
417,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM345),2020,trance,track
418,Tom Wax,I Control the Night - Club Mix,2020,trance,track
419,Sky Technology,Slow Motion,2020,trance,track
420,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM304),2020,trance,track
421,Tom Wax,Don't Step out of Line - Club Mix,2020,trance,track
422,Spencer Brown,Donna - Original Mix,2020,trance,track
423,Various Artists,Bagging Me (AR301),2020,trance,track
424,Kamasutra,Love Notes - Deep House Music,2020,trance,track
425,Various Artists,Time - Club Mix,2020,trance,track
426,Various Artists,Remember - Single Version,2020,trance,track
427,Rockka,Tirsuli,2020,trance,track
428,Various Artists,Kill the Silence - Original Club-Mix,2020,trance,track
429,Various Artists,Lalala Girl 2k17 - Jens O. Remix Edit,2020,trance,track
430,Spencer Brown,Resilience - Original Mix,2020,trance,track
431,DoctorSpook,That Night,2020,trance,track
432,Various Artists,Omniscient Universe,2020,trance,track
433,Kevin Vega,Nomad,2020,trance,track
434,Dylan Deck,Going Insane - Paul Hamilton Remix,2020,trance,track
435,Urbaniza,Local Host - Mixed,2020,trance,track
436,Various Artists,Mossa,2020,trance,track
437,Various Artists,Light It Up - Jens O. Remix,2020,trance,track
438,Various Artists,Midnight in the Garden - Ultraclub Mix,2020,trance,track
439,Various Artists,Midnight in the Garden - Ultraclub Mix,2020,trance,track
440,Various Artists,Workstation - DJ Ghost Remix,2020,trance,track
441,Various Artists,Eureka - AudioStorm Remix,2020,trance,track
442,Various Artists,Day After Day - Edit,2020,trance,track
443,Kevin Vega,Creation of Life,2020,trance,track
444,Various Artists,Magdalena - Christian Monique Remix,2020,trance,track
445,Dark Matters,Cleopatra,2020,trance,track
446,The Infonaut,Supernova,2020,trance,track
447,Various Artists,Time to Be,2020,trance,track
448,DoctorSpook,Perpetual Illusion - Progressive Goa Psytrance & House DJ Mixed,2020,trance,track
449,Various Artists,Mato Grosso,2020,trance,track
450,Mr. Hyde,Ride,2020,trance,track
451,Mad Essence,"Hello, Friend",2020,trance,track
452,Various Artists,Dancing,2020,trance,track
453,Tom Wax,Welcome to the Phuture - Club Mix,2020,trance,track
454,Various Artists,Break Free - Iris Dee Jay Remix,2020,trance,track
455,Various Artists,Butterfly - Light Within Us Reinterpretation,2020,trance,track
456,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM344),2020,trance,track
457,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM313),2020,trance,track
458,Tom Wax,I Control the Night - Club Mix,2020,trance,track
459,Various Artists,Laksmana,2020,trance,track
460,Various Artists,Kill the Silence - Original Club-Mix,2020,trance,track
461,Various Artists,You're the One,2020,trance,track
462,Various Artists,Borders - Ruls Remix,2020,trance,track
463,Various Artists,Time - Club Mix,2020,trance,track
464,Various Artists,Remember (Single Version),2020,trance,track
465,Redspace,Dawning,2020,trance,track
466,Various Artists,In Your Dark Place,2020,trance,track
467,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM336),2020,trance,track
468,Various Artists,Love On the Run - Chicane Long Mix,2020,trance,track
469,Various Artists,Lay Down,2020,trance,track
470,Kamasutra,Deep House Trinity,2020,trance,track
471,Ori Uplift Radio,Infinite Space [UpOnly 399] [CHILLOUT SEND-OFF] [Premiere] - Mix Cut,2020,trance,track
472,Various Artists,Powerfull - Scott Attrill Remix (Abum Edit),2020,trance,track
473,Various Artists,Four Twenty - Original Mix,2020,trance,track
474,Ori Uplift,Placebo [UpOnly 383] - Mix Cut,2020,trance,track
475,Various Artists,Be Kind - Club Mix,2020,trance,track
476,Various Artists,Almost Unreal,2020,trance,track
477,Redspace,My Cosmos,2020,trance,track
478,Various Artists,Ab-Chic - Acrid Abeyance Remix,2020,trance,track
479,Various Artists,Foxglove - Original Mix,2020,trance,track
480,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM342),2020,trance,track
481,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM337),2020,trance,track
482,Alien Factory,"Anytime, Anyplace - 2020 Pillow Edit",2020,trance,track
483,Various Artists,The Underground - Hoogland Extended Remix,2020,trance,track
484,Dark Matters,Weave A Dream,2020,trance,track
485,Kamasutra,Pure House Songs,2020,trance,track
486,Dark Matters,Cleopatra,2020,trance,track
487,Armos,Never Let Me Down,2020,trance,track
488,Various Artists,Triple-A,2020,trance,track
489,DoctorSpook,Omniscient Universe,2020,trance,track
490,Various Artists,Ain't No Stoppin' Us Now - Edit,2020,trance,track
491,Various Artists,Passengers,2020,trance,track
492,Various Artists,Day After Day - Edit,2020,trance,track
493,Nik Nazarov,Magdalena - Christian Monique Remix,2020,trance,track
494,Roman Messer Suanda Radio,Alone In The Dark (Suanda 253),2020,trance,track
495,Various Artists,Something to Dream About,2020,trance,track
496,Various Artists,Magdalena - Christian Monique Remix,2020,trance,track
497,Various Artists,So Strong - Soty & Seven24 Remix,2020,trance,track
498,Ludovskii,Kashimir,2020,trance,track
499,Various Artists,I Get Down,2020,trance,track
500,Mad Essence,Eternity,2019,trance,track
501,Mad Essence,Jesus Hates You,2019,trance,track
502,Mad Essence,Freedom Inside,2019,trance,track
503,Various Artists,Hand In Hand,2019,trance,track
504,Various Artists,Broken - Louis Vivet Remix,2019,trance,track
505,Sensation,Where Is the Love (Long Deep House),2019,trance,track
506,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM272),2019,trance,track
507,Various Artists,In Your Dark Place - Original Mix,2019,trance,track
508,Mad Essence,Black Area,2019,trance,track
509,Various Artists,Believe in Shame - House Rhythms Mix,2019,trance,track
510,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM287),2019,trance,track
511,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM270),2019,trance,track
512,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM293),2019,trance,track
513,Various Artists,Your Skin,2019,trance,track
514,Various Artists,Beyond the Bay - Iris Dee Jay Chill Mix,2019,trance,track
515,Various Artists,Serenity III,2019,trance,track
516,Various Artists,Miami - Airplay Mix,2019,trance,track
517,Various Artists,Harmonic Waves - Live Version,2019,trance,track
518,Roman Messer Suanda Radio,"Suanda Music (Suanda 163) - Coming Up, Pt. 1",2019,trance,track
519,Various Artists,Heart & Soul 2012 Remixes - Hifi Sean Dub,2019,trance,track
520,Monstercat Silk,Different You - Approaching Black Vocal Remix,2019,trance,track
521,Various Artists,Fall in Love - Vocal Chill Mix,2019,trance,track
522,Various Artists,Banlieue,2019,trance,track
523,Various Artists,For Us - Mixed,2019,trance,track
524,Various Artists,Wy Words - Original Mix,2019,trance,track
525,Various Artists,Winter,2019,trance,track
526,Rockka,Passengers,2019,trance,track
527,Various Artists,Korubo - Original Mix,2019,trance,track
528,Various Artists,Goddess of Sleep,2019,trance,track
529,Accuface,Let Your Mind Fly 2007 - Remastered Alex M. vs. Marc Van Damme Edit,2019,trance,track
530,GoaDoc,Corona - Goa Trance 2020 DJ Mixed,2019,trance,track
531,GoaDoc,Into the Void - Goa Trance Party 2020 Mixed,2019,trance,track
532,Various Artists,45 Seconds - Mr Hyde Remix,2019,trance,track
533,Various Artists,Lalala Girl 2k17 - Jens O. Remix Edit,2019,trance,track
534,Goa Doc,Brutus Softus - Progressive Fullon 2020 DJ Mixed,2019,trance,track
535,Various Artists,See the Sun,2019,trance,track
536,Various Artists,Sleeping Thoughts,2019,trance,track
537,Goa Doc,Green Rain - Psy Chill Progressive Trance 2020 DJ Mixed,2019,trance,track
538,Various Artists,Unique,2019,trance,track
539,Nicolas Rada,Shadow People - Charles Webster Remix,2019,trance,track
540,Goa Doc,Hunab Ku - Psy Chill Progressive Trance 2019 Dj Mixed,2019,trance,track
541,Various Artists,Where Are You 2k17 - Phillerz Remix Edit,2019,trance,track
542,Various Artists,Eureka - AudioStorm Remix,2019,trance,track
543,Various Artists,Elysian Vibe,2019,trance,track
544,Ori Uplift,Want You To Go [UpOnly 338] - Vocal Mix - Mix Cut,2019,trance,track
545,Goa Doc,From Nibiru - Goa Psytrance 2020 DJ Mixed,2019,trance,track
546,GoaDoc,D.I.Y. - Goa Trance 2020 DJ Mixed,2019,trance,track
547,GoaDoc,Algae Forest - Goa Trance Party 2020 Mixed,2019,trance,track
548,Goa Doc,Mad Kuranes - Psy Chill Progressive Trance 2020 DJ Mixed,2019,trance,track
549,Various Artists,Tribute - Imran Khan Rmx,2019,trance,track
550,Mad Essence,Total Mind Redemption - Instrumental,2019,trance,track
551,Various Artists,Yerba Del Diablo - Fitness Version,2019,trance,track
552,Nexus 6,The Witchcraft,2019,trance,track
553,Various Artists,Yerba Del Diablo - Marco Martani & Dj Cento Official Remix,2019,trance,track
554,Tom Wax,It's Our Future - Norman Remix,2019,trance,track
555,Coral Chiller,Ocean Lizards,2019,trance,track
556,Various Artists,Butterfly - Light Within Us Reinterpretation,2019,trance,track
557,Markus Hakala,Echo,2019,trance,track
558,Various Artists,Butterfly - Light Within Us Reinterpretation,2019,trance,track
559,Amir Hussain,Noorwala Aaya Hai (Ya Rasulallah),2019,trance,track
560,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM273),2019,trance,track
561,Various Artists,Lagoons,2019,trance,track
562,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM289),2019,trance,track
563,Various Artists,Seductive Sounds,2019,trance,track
564,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM257),2019,trance,track
565,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM271),2019,trance,track
566,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM280),2019,trance,track
567,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM251),2019,trance,track
568,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM286),2019,trance,track
569,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM298),2019,trance,track
570,Various Artists,Atolls,2019,trance,track
571,Various Artists,The Underground - Extended Mix,2019,trance,track
572,Various Artists,Touching Your Skin,2019,trance,track
573,Various Artists,Anasthasia (AR282),2019,trance,track
574,Various Artists,Believe in Shame - Original Mix,2019,trance,track
575,Various Artists,Ember,2019,trance,track
576,Various Artists,NightShift - Extended Mix,2019,trance,track
577,Various Artists,Fashion Show,2019,trance,track
578,DoctorSpook,Lucid Dream,2019,trance,track
579,Dan Thompson,One Chance Street,2019,trance,track
580,Roman Messer Suanda Radio,Beyond (Suanda 157) [Suanda Gold Classic],2019,trance,track
581,Roman Messer Suanda Radio,Winter Sun (Suanda 168) [Suanda Gold Classic],2019,trance,track
582,Various Artists,The Power of Forgiveness,2019,trance,track
583,Various Artists,Almost Unreal,2019,trance,track
584,Various Artists,Spectrum,2019,trance,track
585,Various Artists,Midnight in the Garden - Ultraclub Mix,2019,trance,track
586,Various Artists,Shadow People - Charles Webster Remix,2019,trance,track
587,Various Artists,Midnight in the Garden - Ultraclub Mix,2019,trance,track
588,DoctorSpook,Ohm Nah Shiva,2019,trance,track
589,Armos,Vengo Yo (A Bailar) - Extended Mix,2019,trance,track
590,Various Artists,Spanish Fly - Ilya Gerus's the Raid Remix,2019,trance,track
591,Various Artists,Impulses,2019,trance,track
592,Various Artists,Right Samples,2019,trance,track
593,GoaDoc,Open Mind - Goa Trance Party 2020 Mixed,2019,trance,track
594,Various Artists,Beyond Solar System,2019,trance,track
595,Brainforest,Goby Desert,2019,trance,track
596,Various Artists,Into You - Festival Edit,2019,trance,track
597,Various Artists,Light It Up - Jens O. Remix,2019,trance,track
598,Various Artists,Moonlight Cruise - rAin Remix,2019,trance,track
599,Various Artists,Rosa Blu - Bonus Track,2019,trance,track
600,Various Artists,Yerba Del Diablo - Fitness Version,2019,trance,track
601,Various Artists,Yerba Del Diablo - Fitness Version,2019,trance,track
602,Various Artists,Hand In Hand,2019,trance,track
603,Mad Essence,Jesus Hates You,2019,trance,track
604,Various Artists,When You Made the Mountain,2019,trance,track
605,Various Artists,Hand In Hand,2019,trance,track
606,Mad Essence,Virtual Hate,2019,trance,track
607,Various Artists,Broken - Louis Vivet Remix,2019,trance,track
608,Nexus 6,The Witchcraft,2019,trance,track
609,Gandulk,Todos,2019,trance,track
610,Mad Essence,The Matrix Has You,2019,trance,track
611,Various Artists,Believe in Shame - House Rhythms Mix,2019,trance,track
612,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM296),2019,trance,track
613,Altitude,$tatu$,2019,trance,track
614,Various Artists,Higher Feelings - Flippers Remix,2019,trance,track
615,Various Artists,Break Free - Iris Dee Jay Remix,2019,trance,track
616,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM275),2019,trance,track
617,Various Artists,Those Talking Mashines,2019,trance,track
618,Markus Hakala,Echo,2019,trance,track
619,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM262),2019,trance,track
620,Various Artists,For Us - Mixed,2019,trance,track
621,Various Artists,The Lost Ghost - Original Mix,2019,trance,track
622,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM289),2019,trance,track
623,Dan J. Schulte,Third House Sunlight,2019,trance,track
624,Goa Doc,"Passing Through - Remix, Techno House Progressive Psy Trance 2019 Dj Mixed",2019,trance,track
625,Lunar Asylum,G Lock,2019,trance,track
626,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM266),2019,trance,track
627,Accuface,Let Your Mind Fly 2007 - Remastered Alex M. vs. Marc Van Damme Edit,2019,trance,track
628,GoaDoc,Into the Void - Goa Trance Party 2020 Mixed,2019,trance,track
629,Various Artists,Goddess of Sleep,2019,trance,track
630,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM299),2019,trance,track
631,Various Artists,Northern Soul,2019,trance,track
632,Various Artists,Day After Day - Edit,2019,trance,track
633,Goa Doc,Hunab Ku - Psy Chill Progressive Trance 2019 Dj Mixed,2019,trance,track
634,Roman Messer Suanda Radio,Infinity (Suanda 189) [Suanda Gold Classic],2019,trance,track
635,Various Artists,See the Sun,2019,trance,track
636,DoctorSpook,Lucid Dream,2019,trance,track
637,Various Artists,Winter,2019,trance,track
638,Various Artists,Light It Up - Jens O. Remix,2019,trance,track
639,Various Artists,Rain,2019,trance,track
640,Goa Doc,Creativity - Psy Trance Fullon Power 2020 DJ Mixed,2019,trance,track
641,Various Artists,Korubo - Original Mix,2019,trance,track
642,Various Artists,Snowdrift - Napalm & d-phrag Remix,2019,trance,track
643,Goa Doc,Star Storm - Psychedelic Goa Trance 2019 Dj Mixed,2019,trance,track
644,Brainforest,Goby Desert,2019,trance,track
645,Various Artists,Cosmic Intelligence,2019,trance,track
646,Various Artists,Elysian Vibe,2019,trance,track
647,Sneila,The Arrival,2019,trance,track
648,Various Artists,Tribute - Imran Khan Rmx,2019,trance,track
649,Various Artists,The Y Makes the Difference - Deep Energy Master,2019,trance,track
650,Various Artists,Yerba Del Diablo - Marco Martani & Dj Cento Official Remix,2019,trance,track
651,Mad Essence,Utopia,2019,trance,track
652,Mad Essence,Black Area,2019,trance,track
653,Various Artists,Believe in Shame - House Rhythms Mix,2019,trance,track
654,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM277),2019,trance,track
655,PH1,Sweet Spot,2019,trance,track
656,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM270),2019,trance,track
657,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM261),2019,trance,track
658,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM284),2019,trance,track
659,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM255),2019,trance,track
660,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM253),2019,trance,track
661,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM287),2019,trance,track
662,Various Artists,Round My Brain,2019,trance,track
663,Various Artists,The Bass (AIR246),2019,trance,track
664,Mario Più,Let's Begin (Intro),2019,trance,track
665,Various Artists,N M E - Extended Mix,2019,trance,track
666,Various Artists,The Underground - Extended Mix,2019,trance,track
667,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM276),2019,trance,track
668,Various Artists,Midnight in the Garden - Original Mix,2019,trance,track
669,Goa Doc,Genesis - Goa Psytrance 2020 DJ Mixed,2019,trance,track
670,Various Artists,Touching Your Skin,2019,trance,track
671,Rockka,Passengers,2019,trance,track
672,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM293),2019,trance,track
673,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM264),2019,trance,track
674,Cosmic Gate's Wake Your Mind Radio,Wake Your Mind Intro (WYM257),2019,trance,track
675,Various Artists,Paris Lounge,2019,trance,track
676,Cosmic Gate's Wake Your Mind Radio,Move On (WYM270),2019,trance,track
677,Various Artists,Banlieue,2019,trance,track
678,Various Artists,Wy Words - Original Mix,2019,trance,track
679,Various Artists,Miami - Airplay Mix,2019,trance,track
680,Various Artists,Meet Dawn,2019,trance,track
681,Bablak,Faraway Night,2019,trance,track
